scenario,trial,noise,layer,truth_r_km,truth_theta_deg,truth_z,truth_v,truth_psi_deg,est_r_km,est_theta_deg,est_v,est_psi_deg,est_z,err_r_km,err_theta_deg,err_v,err_psi_deg,err_z,abs_err_r_km,abs_err_theta_deg,abs_err_v,abs_err_psi_deg,abs_err_z,ci_r_km,ci_theta_deg,ci_v,ci_psi_deg,ci_z_m,cov_r,cov_theta,cov_v,cov_psi,cov_z,n_acc
B-U,22,18,M1_RC2,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.06125,-0.9755,2.755375,5.816250000000001,,-5.666801321386103,-0.012976033698649567,0.8873854745411909,-2.8438622126422732,,5.666801321386103,0.012976033698649567,0.8873854745411909,2.8438622126422732,,2.0,0.0,1.0,3.999999999999999,,False,False,True,True,True,14
B-U,22,18,M2_RC2_RC3,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,54.0,-1.0,1.5999999999999999,12.72,192.0,3.271948678613896,-0.037476033698655674,-0.26798952545880916,4.059887787357724,-26.870322083923554,3.271948678613896,0.037476033698655674,0.26798952545880916,4.059887787357724,26.870322083923554,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,22,19,M0_prior,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,50.0,0.0,2.0,8.0,200.0,-0.7280513213861042,0.962523966301333,0.13201047454119097,-0.6601122126422627,-18.870322083923554,0.7280513213861042,0.962523966301333,0.13201047454119097,0.6601122126422627,18.870322083923554,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,22,19,M1_RC2,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.06125,-0.9755,2.755375,5.816250000000001,,-5.666801321386103,-0.012976033698649567,0.8873854745411909,-2.8438622126422732,,5.666801321386103,0.012976033698649567,0.8873854745411909,2.8438622126422732,,2.0,0.0,1.0,3.999999999999999,,False,False,True,True,True,14
B-U,22,19,M2_RC2_RC3,50.728051321386104,-0.9625239663013453,218.87032208392355,1.867989525458809,8.660112212642272,45.16,-1.0,2.1999999999999997,8.0,192.0,-5.568051321386108,-0.037476033698655674,0.3320104745411907,-0.6601122126422627,-26.870322083923554,5.568051321386108,0.037476033698655674,0.3320104745411907,0.6601122126422627,26.870322083923554,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,23,0,M0_prior,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,50.0,0.0,2.0,8.0,200.0,1.1909097619669708,-0.5228103702207478,0.1107084662377198,0.26365747914739884,-7.9023051551752985,1.1909097619669708,0.5228103702207478,0.1107084662377198,0.26365747914739884,7.9023051551752985,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,23,0,M1_RC2,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,46.01375,0.5,1.9737499999999997,8.0,,-2.7953402380330274,-0.022810370220728095,0.08445846623771947,0.26365747914739884,,2.7953402380330274,0.022810370220728095,0.08445846623771947,0.26365747914739884,,4.0,0.0,1.2,3.999999999999999,,True,False,True,True,True,21
B-U,23,0,M2_RC2_RC3,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,45.84,0.5,2.848,5.5200000000000005,168.8,-2.9690902380330257,-0.022810370220728095,0.9587084662377197,-2.2163425208525998,-39.10230515517529,2.9690902380330257,0.022810370220728095,0.9587084662377197,2.2163425208525998,39.10230515517529,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,23,1,M0_prior,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,50.0,0.0,2.0,8.0,200.0,1.1909097619669708,-0.5228103702207478,0.1107084662377198,0.26365747914739884,-7.9023051551752985,1.1909097619669708,0.5228103702207478,0.1107084662377198,0.26365747914739884,7.9023051551752985,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,23,1,M1_RC2,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,45.144375,0.5,2.6262499999999998,6.000000000000001,,-3.6647152380330326,-0.022810370220728095,0.7369584662377195,-1.736342520852604,,3.6647152380330326,0.022810370220728095,0.7369584662377195,1.736342520852604,,4.5,0.0,0.5999999999999999,1.9999999999999996,,True,False,False,True,True,11
B-U,23,1,M2_RC2_RC3,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,45.16,0.5,2.3279999999999994,6.48,168.8,-3.6490902380330326,-0.022810370220728095,0.4387084662377192,-1.2563425208526084,-39.10230515517529,3.6490902380330326,0.022810370220728095,0.4387084662377192,1.2563425208526084,39.10230515517529,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,23,2,M0_prior,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,50.0,0.0,2.0,8.0,200.0,1.1909097619669708,-0.5228103702207478,0.1107084662377198,0.26365747914739884,-7.9023051551752985,1.1909097619669708,0.5228103702207478,0.1107084662377198,0.26365747914739884,7.9023051551752985,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,23,2,M1_RC2,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,45.0,0.5,2.6579374999999996,6.000000000000001,,-3.809090238033029,-0.022810370220728095,0.7686459662377194,-1.736342520852604,,3.809090238033029,0.022810370220728095,0.7686459662377194,1.736342520852604,,3.5,0.0,0.9999999999999998,3.999999999999999,,False,False,True,True,True,16
B-U,23,2,M2_RC2_RC3,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,46.6,0.5,1.8719999999999999,8.799999999999999,192.0,-2.2090902380330277,-0.022810370220728095,-0.01729153376228032,1.0636574791474,-15.902305155175299,2.2090902380330277,0.022810370220728095,0.01729153376228032,1.0636574791474,15.902305155175299,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,23,3,M0_prior,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,50.0,0.0,2.0,8.0,200.0,1.1909097619669708,-0.5228103702207478,0.1107084662377198,0.26365747914739884,-7.9023051551752985,1.1909097619669708,0.5228103702207478,0.1107084662377198,0.26365747914739884,7.9023051551752985,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,23,3,M1_RC2,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,45.0,0.5,2.6579374999999996,6.000000000000001,,-3.809090238033029,-0.022810370220728095,0.7686459662377194,-1.736342520852604,,3.809090238033029,0.022810370220728095,0.7686459662377194,1.736342520852604,,3.5,0.0,0.9999999999999998,3.999999999999999,,False,False,True,True,True,16
B-U,23,3,M2_RC2_RC3,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,45.66,0.5,2.2799999999999994,6.720000000000001,168.8,-3.1490902380330326,-0.022810370220728095,0.39070846623771915,-1.0163425208525978,-39.10230515517529,3.1490902380330326,0.022810370220728095,0.39070846623771915,1.0163425208525978,39.10230515517529,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,23,4,M0_prior,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,50.0,0.0,2.0,8.0,200.0,1.1909097619669708,-0.5228103702207478,0.1107084662377198,0.26365747914739884,-7.9023051551752985,1.1909097619669708,0.5228103702207478,0.1107084662377198,0.26365747914739884,7.9023051551752985,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,23,4,M1_RC2,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,45.0,0.5,2.6170625,6.000000000000001,,-3.809090238033029,-0.022810370220728095,0.7277709662377196,-1.736342520852604,,3.809090238033029,0.022810370220728095,0.7277709662377196,1.736342520852604,,1.0,0.0,0.0,0.0,,False,False,False,False,True,3
B-U,23,4,M2_RC2_RC3,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,52.0,0.5,1.92,8.0,212.0,3.190909761966971,-0.022810370220728095,0.030708466237719723,0.26365747914739884,4.0976948448247015,3.190909761966971,0.022810370220728095,0.030708466237719723,0.26365747914739884,4.0976948448247015,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,23,5,M0_prior,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,50.0,0.0,2.0,8.0,200.0,1.1909097619669708,-0.5228103702207478,0.1107084662377198,0.26365747914739884,-7.9023051551752985,1.1909097619669708,0.5228103702207478,0.1107084662377198,0.26365747914739884,7.9023051551752985,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,23,5,M1_RC2,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,46.26375,0.5,2.0524999999999998,7.737500000000001,,-2.5453402380330274,-0.022810370220728095,0.16320846623771956,0.0011574791474024354,,2.5453402380330274,0.022810370220728095,0.16320846623771956,0.0011574791474024354,,4.5,0.0,1.2,3.999999999999999,,True,False,True,True,True,25
B-U,23,5,M2_RC2_RC3,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,56.16,0.5,2.1279999999999997,10.0,168.8,7.350909761966967,-0.022810370220728095,0.23870846623771946,2.2636574791474016,-39.10230515517529,7.350909761966967,0.022810370220728095,0.23870846623771946,2.2636574791474016,39.10230515517529,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,23,6,M0_prior,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,50.0,0.0,2.0,8.0,200.0,1.1909097619669708,-0.5228103702207478,0.1107084662377198,0.26365747914739884,-7.9023051551752985,1.1909097619669708,0.5228103702207478,0.1107084662377198,0.26365747914739884,7.9023051551752985,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,23,6,M1_RC2,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,46.01375,0.5,2.0524999999999998,7.737500000000001,,-2.7953402380330274,-0.022810370220728095,0.16320846623771956,0.0011574791474024354,,2.7953402380330274,0.022810370220728095,0.16320846623771956,0.0011574791474024354,,4.0,0.0,1.2,3.999999999999999,,True,False,True,True,True,24
B-U,23,6,M2_RC2_RC3,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,53.84,0.5,1.7519999999999998,10.0,192.0,5.030909761966974,-0.022810370220728095,-0.13729153376228043,2.2636574791474016,-15.902305155175299,5.030909761966974,0.022810370220728095,0.13729153376228043,2.2636574791474016,15.902305155175299,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,23,7,M0_prior,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,50.0,0.0,2.0,8.0,200.0,1.1909097619669708,-0.5228103702207478,0.1107084662377198,0.26365747914739884,-7.9023051551752985,1.1909097619669708,0.5228103702207478,0.1107084662377198,0.26365747914739884,7.9023051551752985,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,23,7,M1_RC2,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,45.0,0.5,2.6354374999999997,6.000000000000001,,-3.809090238033029,-0.022810370220728095,0.7461459662377194,-1.736342520852604,,3.809090238033029,0.022810370220728095,0.7461459662377194,1.736342520852604,,2.5,0.0,0.5999999999999999,1.9999999999999996,,False,False,False,True,True,6
B-U,23,7,M2_RC2_RC3,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,45.0,0.5,2.3279999999999994,6.720000000000001,168.8,-3.809090238033029,-0.022810370220728095,0.4387084662377192,-1.0163425208525978,-39.10230515517529,3.809090238033029,0.022810370220728095,0.4387084662377192,1.0163425208525978,39.10230515517529,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,23,8,M0_prior,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,50.0,0.0,2.0,8.0,200.0,1.1909097619669708,-0.5228103702207478,0.1107084662377198,0.26365747914739884,-7.9023051551752985,1.1909097619669708,0.5228103702207478,0.1107084662377198,0.26365747914739884,7.9023051551752985,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,23,8,M1_RC2,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,45.0,0.5,2.6487499999999997,6.000000000000001,,-3.809090238033029,-0.022810370220728095,0.7594584662377195,-1.736342520852604,,3.809090238033029,0.022810370220728095,0.7594584662377195,1.736342520852604,,3.5,0.0,0.9999999999999998,3.999999999999999,,False,False,True,True,True,15
B-U,23,8,M2_RC2_RC3,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,45.0,0.5,2.752,6.000000000000001,168.8,-3.809090238033029,-0.022810370220728095,0.8627084662377196,-1.736342520852604,-39.10230515517529,3.809090238033029,0.022810370220728095,0.8627084662377196,1.736342520852604,39.10230515517529,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,23,9,M0_prior,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,50.0,0.0,2.0,8.0,200.0,1.1909097619669708,-0.5228103702207478,0.1107084662377198,0.26365747914739884,-7.9023051551752985,1.1909097619669708,0.5228103702207478,0.1107084662377198,0.26365747914739884,7.9023051551752985,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,23,9,M1_RC2,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,46.26375,0.5,1.9737499999999997,8.0,,-2.5453402380330274,-0.022810370220728095,0.08445846623771947,0.26365747914739884,,2.5453402380330274,0.022810370220728095,0.08445846623771947,0.26365747914739884,,4.5,0.0,1.2,3.999999999999999,,True,False,True,True,True,24
B-U,23,9,M2_RC2_RC3,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,52.76,0.5,2.2479999999999998,6.720000000000001,212.0,3.950909761966969,-0.022810370220728095,0.35870846623771957,-1.0163425208525978,4.0976948448247015,3.950909761966969,0.022810370220728095,0.35870846623771957,1.0163425208525978,4.0976948448247015,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,23,10,M0_prior,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,50.0,0.0,2.0,8.0,200.0,1.1909097619669708,-0.5228103702207478,0.1107084662377198,0.26365747914739884,-7.9023051551752985,1.1909097619669708,0.5228103702207478,0.1107084662377198,0.26365747914739884,7.9023051551752985,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,23,10,M1_RC2,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,45.0,0.5,2.17625,7.250000000000001,,-3.809090238033029,-0.022810370220728095,0.2869584662377198,-0.48634252085260543,,3.809090238033029,0.022810370220728095,0.2869584662377198,0.48634252085260543,,3.0,0.0,0.9999999999999998,3.999999999999999,,False,False,True,True,True,15
B-U,23,10,M2_RC2_RC3,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,57.0,0.5,2.1999999999999997,7.52,212.0,8.19090976196697,-0.022810370220728095,0.3107084662377195,-0.21634252085259675,4.0976948448247015,8.19090976196697,0.022810370220728095,0.3107084662377195,0.21634252085259675,4.0976948448247015,0.5,0.0,0.0,0.0,0.0,False,False,False,False,False,2
B-U,23,11,M0_prior,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,50.0,0.0,2.0,8.0,200.0,1.1909097619669708,-0.5228103702207478,0.1107084662377198,0.26365747914739884,-7.9023051551752985,1.1909097619669708,0.5228103702207478,0.1107084662377198,0.26365747914739884,7.9023051551752985,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,23,11,M1_RC2,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,45.0,0.5,2.6262499999999998,6.000000000000001,,-3.809090238033029,-0.022810370220728095,0.7369584662377195,-1.736342520852604,,3.809090238033029,0.022810370220728095,0.7369584662377195,1.736342520852604,,4.0,0.0,0.5999999999999999,1.9999999999999996,,True,False,False,True,True,10
B-U,23,11,M2_RC2_RC3,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,52.66,0.5,1.3519999999999999,11.2,212.0,3.8509097619669674,-0.022810370220728095,-0.5372915337622803,3.4636574791474035,4.0976948448247015,3.8509097619669674,0.022810370220728095,0.5372915337622803,3.4636574791474035,4.0976948448247015,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,23,12,M0_prior,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,50.0,0.0,2.0,8.0,200.0,1.1909097619669708,-0.5228103702207478,0.1107084662377198,0.26365747914739884,-7.9023051551752985,1.1909097619669708,0.5228103702207478,0.1107084662377198,0.26365747914739884,7.9023051551752985,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,23,12,M1_RC2,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,45.0,0.5,2.6262499999999998,6.000000000000001,,-3.809090238033029,-0.022810370220728095,0.7369584662377195,-1.736342520852604,,3.809090238033029,0.022810370220728095,0.7369584662377195,1.736342520852604,,3.5,0.0,0.5999999999999999,1.9999999999999996,,False,False,False,True,True,9
B-U,23,12,M2_RC2_RC3,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,48.84,0.5,1.2799999999999998,12.72,168.8,0.03090976196697426,-0.022810370220728095,-0.6092915337622804,4.983657479147385,-39.10230515517529,0.03090976196697426,0.022810370220728095,0.6092915337622804,4.983657479147385,39.10230515517529,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-U,23,13,M0_prior,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,50.0,0.0,2.0,8.0,200.0,1.1909097619669708,-0.5228103702207478,0.1107084662377198,0.26365747914739884,-7.9023051551752985,1.1909097619669708,0.5228103702207478,0.1107084662377198,0.26365747914739884,7.9023051551752985,15.0,10.0,2.0,29.999999999999996,100.0,True,True,True,True,True,61659
B-U,23,13,M1_RC2,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,46.01375,0.5,2.0524999999999998,7.737500000000001,,-2.7953402380330274,-0.022810370220728095,0.16320846623771956,0.0011574791474024354,,2.7953402380330274,0.022810370220728095,0.16320846623771956,0.0011574791474024354,,4.0,0.0,1.2,3.999999999999999,,True,False,True,True,True,23
B-U,23,13,M2_RC2_RC3,48.80909023803303,0.5228103702207358,207.9023051551753,1.8892915337622802,7.736342520852603,45.34,0.5,1.8719999999999999,9.28,168.8,-3.4690902380330257,-0.022810370220728095,-0.01729153376228032,1.5436574791473956,-39.10230515517529,3.4690902380330257,0.022810370220728095,0.01729153376228032,1.5436574791473956,39.10230515517529,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
